x432,y1
0,11415
1,11421
1,11422
1,11423
1,11424
1,11425
1,11431
1,11432
1,11433
1,11434
1,11435
1,11441
1,11442
1,11443
1,11444
1,11445
1,11451
1,11452
1,11453
1,11454
1,11455
1,11461
1,11462
1,11463
1,11464
1,11465
1,11471
1,11472
1,11473
1,11474
1,11475
1,11481
1,11482
1,11483
1,11484
1,11485
1,11491
1,11492
1,11493
1,11494
1,11495
1,11501
1,11502
1,11503
1,11504
1,11505
1,11511
1,11512
1,11513
1,11514
1,11515
5,11521
5,11522
5,11523
5,11524
5,11525
3,11531
3,11532
3,11533
3,11534
3,11535
5,11541
5,11542
5,11543
5,11544
5,11545
1,11551
1,11552
1,11553
1,11554
1,11555
1,11561
1,11562
1,11563
1,11564
1,11565
1,11571
1,11572
1,11573
1,11574
1,11575
1,11591
1,11592
1,11593
1,11594
1,11595
0,11601
0,11602
0,11603
0,11604
0,11605
1,11611
1,11612
1,11613
1,11614
1,11615
0,11621
0,11622
0,11623
0,11624
0,11625
0,11631
0,11632
0,11633
0,11634
0,11635
5,11641
5,11642
5,11643
5,11644
5,11645
0,11651
0,11652
0,11653
0,11654
0,11655
3,11661
3,11662
3,11663
3,11664
3,11665
5,11671
5,11672
5,11673
5,11674
5,11675
5,11681
5,11682
5,11683
5,11684
5,11685
0,11691
0,11692
0,11693
0,11694
0,11695
3,11701
3,11702
3,11703
3,11704
3,11705
1,11711
1,11712
1,11713
1,11714
1,11715
5,11721
5,11722
5,11723
5,11724
5,11725
3,11731
3,11732
3,11733
3,11734
3,11735
1,11741
1,11742
1,11743
1,11744
1,11745
1,11751
1,11752
1,11753
1,11754
1,11755
1,11761
1,11762
1,11763
1,11764
1,11765
1,11771
1,11772
1,11773
1,11774
1,11775
1,11781
1,11782
1,11783
1,11784
1,11785
5,11791
5,11792
5,11793
5,11794
5,11795
1,11801
1,11802
1,11803
1,11804
1,11805
5,11811
5,11812
5,11813
5,11814
5,11815
5,11821
5,11822
5,11823
5,11824
5,11825
3,11831
3,11832
3,11833
3,11834
3,11835
0,11841
0,11842
0,11843
0,11844
0,11845
1,11851
1,11852
1,11853
1,11854
1,11855
1,11861
1,11862
1,11863
1,11864
1,11865
3,11871
3,11872
3,11873
3,11874
3,11875
5,11881
5,11882
5,11883
5,11884
5,11885
1,11891
1,11892
1,11893
1,11894
1,11895
3,11901
3,11902
3,11903
3,11904
3,11905
1,11911
1,11912
1,11913
1,11914
1,11915
1,11921
1,11922
1,11923
1,11924
1,11925
5,11931
5,11932
5,11933
5,11934
5,11935
1,11941
1,11942
1,11943
1,11944
1,11945
3,11951
3,11952
3,11953
3,11954
3,11955
3,11961
3,11962
3,11963
3,11964
3,11965
3,11971
3,11972
3,11973
3,11974
3,11975
5,11981
5,11982
5,11983
5,11984
5,11985
1,11991
1,11992
1,11993
1,11994
1,11995
1,12001
1,12002
1,12003
1,12004
1,12005
1,12011
1,12012
1,12013
1,12014
1,12015
1,12021
1,12022
1,12023
1,12024
1,12025
1,12031
1,12032
1,12033
1,12034
1,12035
1,12041
1,12042
1,12043
1,12044
1,12045
1,12051
1,12052
1,12053
1,12054
1,12055
1,12061
1,12062
1,12063
1,12064
1,12065
0,12071
0,12072
0,12073
0,12074
0,12075
3,12081
3,12082
3,12083
3,12084
3,12085
1,12091
1,12092
1,12093
1,12094
1,12095
0,12101
0,12102
0,12103
0,12104
0,12105
1,12111
1,12112
1,12113
1,12114
1,12115
3,12121
3,12122
3,12123
3,12124
3,12125
0,12131
0,12132
0,12133
0,12134
0,12135
1,12141
1,12142
1,12143
1,12144
1,12145
5,12151
5,12152
5,12153
5,12154
5,12155
0,12161
0,12162
0,12163
0,12164
0,12165
3,12171
3,12172
3,12173
3,12174
3,12175
1,12181
1,12182
1,12183
1,12184
1,12185
0,12191
0,12192
0,12193
0,12194
0,12195
0,12201
0,12202
0,12203
0,12204
0,12205
5,12211
5,12212
5,12213
5,12214
5,12215
5,12221
5,12222
5,12223
5,12224
5,12225
1,12231
1,12232
1,12233
1,12234
1,12235
5,12241
5,12242
5,12243
5,12244
5,12245
0,12251
0,12252
0,12253
0,12254
0,12255
1,12261
1,12262
1,12263
1,12264
1,12265
5,12271
5,12272
5,12273
5,12274
5,12275
1,12281
1,12282
1,12283
1,12284
1,12285
1,12291
1,12292
1,12293
1,12294
1,12295
5,12301
5,12302
5,12303
5,12304
5,12305
1,12311
1,12312
1,12313
1,12314
1,12315
1,12321
1,12322
1,12323
1,12324
1,12325
1,12331
1,12332
1,12333
1,12334
1,12335
0,12341
0,12342
0,12343
0,12344
0,12345
1,12351
1,12352
1,12353
1,12354
1,12355
1,12361
1,12362
1,12363
1,12364
1,12365
1,12371
1,12372
1,12373
1,12374
1,12375
1,12381
1,12382
1,12383
1,12384
1,12385
1,12391
1,12392
1,12393
1,12394
1,12395
3,12401
3,12402
3,12403
3,12404
3,12405
3,12411
3,12412
3,12413
3,12414
3,12415
5,12421
5,12422
5,12423
5,12424
5,12425
1,12431
1,12432
1,12433
1,12434
1,12435
1,12441
1,12442
1,12443
1,12444
1,12445
1,12451
1,12452
1,12453
1,12454
1,12455
0,12461
0,12462
0,12463
0,12464
0,12465
1,12471
1,12472
1,12473
1,12474
1,12475
3,12481
3,12482
3,12483
3,12484
3,12485
0,12491
0,12492
0,12493
0,12494
0,12495
1,12501
1,12502
1,12503
1,12504
1,12505
0,12511
0,12512
0,12513
0,12514
0,12515
1,12521
1,12522
1,12523
1,12524
1,12525
1,12531
1,12532
1,12533
1,12534
1,12535
1,12541
1,12542
1,12543
1,12544
1,12545
0,12551
0,12552
0,12553
0,12554
0,12555
1,12561
1,12562
1,12563
1,12564
1,12565
1,12571
1,12572
1,12573
1,12574
1,12575
1,12581
1,12582
1,12583
1,12584
1,12585
0,12591
0,12592
0,12593
0,12594
0,12595
1,12601
1,12602
1,12603
1,12604
1,12605
0,12611
0,12612
0,12613
0,12614
0,12615
1,12621
1,12622
1,12623
1,12624
1,12625
5,12631
5,12632
5,12633
5,12634
5,12635
5,12641
5,12642
5,12643
5,12644
5,12645
1,12651
1,12652
1,12653
1,12654
1,12655
1,12661
1,12662
1,12663
1,12664
1,12665
1,12671
1,12672
1,12673
1,12674
1,12675
1,12681
1,12682
1,12683
1,12684
1,12685
0,12691
0,12692
0,12693
0,12694
0,12695
1,12701
1,12702
1,12703
1,12704
1,12705
0,12711
0,12712
0,12713
0,12714
0,12715
1,12721
1,12722
1,12723
1,12724
1,12725
1,12731
1,12732
1,12733
1,12734
1,12735
1,12741
1,12742
1,12743
1,12744
1,12745
1,12751
1,12752
1,12753
1,12754
1,12755
1,12761
1,12762
1,12763
1,12764
1,12765
3,12771
3,12772
3,12773
3,12774
3,12775
1,12781
1,12782
1,12783
1,12784
1,12785
5,12791
5,12792
5,12793
5,12794
5,12795
3,12801
3,12802
3,12803
3,12804
3,12805
0,12811
0,12812
0,12813
0,12814
0,12815
3,12821
3,12822
3,12823
3,12824
3,12825
1,12831
1,12832
1,12833
1,12834
1,12835
1,12841
1,12842
1,12843
1,12844
1,12845
1,12851
1,12852
1,12853
1,12854
1,12855
3,12861
3,12862
3,12863
3,12864
3,12865
1,12871
1,12872
1,12873
1,12874
1,12875
5,12881
5,12882
5,12883
5,12884
5,12885
0,12891
0,12892
0,12893
0,12894
0,12895
5,12901
5,12902
5,12903
5,12904
5,12905
3,12911
3,12912
1,12913
3,12914
3,12915
0,12921
0,12922
0,12923
0,12924
0,12925
5,12931
5,12932
5,12933
5,12934
5,12935
1,12941
1,12942
1,12943
1,12944
1,12945
3,12951
3,12952
3,12953
3,12954
3,12955
3,12961
3,12962
3,12963
3,12964
3,12965
1,12971
1,12972
1,12973
1,12974
1,12975
5,12981
5,12982
5,12983
5,12984
5,12985
3,12991
3,12992
3,12993
3,12994
3,12995
1,13001
1,13002
1,13003
1,13004
1,13005
3,13011
3,13012
3,13013
3,13014
3,13015
1,13021
1,13022
1,13023
1,13024
1,13025
0,13031
0,13032
0,13033
0,13034
0,13035
1,13041
1,13042
1,13043
1,13044
1,13045
3,13051
3,13052
3,13053
3,13054
3,13055
5,13061
5,13062
5,13063
5,13064
5,13065
1,13071
1,13072
1,13073
1,13074
1,13075
1,13081
1,13082
1,13083
1,13084
1,13085
1,13091
1,13092
1,13093
1,13094
1,13095
1,13101
1,13102
1,13103
1,13104
1,13105
0,13111
0,13112
0,13113
0,13114
0,13115
5,13121
5,13122
5,13123
5,13124
5,13125
0,13131
0,13132
0,13133
0,13134
0,13135
1,13141
1,13142
1,13143
1,13144
1,13145
1,13151
1,13152
1,13153
1,13154
1,13155
0,13161
0,13162
0,13163
0,13164
0,13165
5,13171
5,13172
5,13173
5,13174
5,13175
1,13181
1,13182
1,13183
1,13184
1,13185
0,13191
0,13192
0,13193
0,13194
0,13195
1,13201
1,13202
1,13203
1,13204
1,13205
5,13211
5,13212
5,13213
5,13214
5,13215
1,13221
1,13222
1,13223
1,13224
1,13225
0,13231
0,13232
0,13233
0,13234
0,13235
1,13241
1,13242
1,13243
1,13244
1,13245
1,13251
1,13252
1,13253
1,13254
1,13255
0,13261
0,13262
0,13263
0,13264
0,13265
3,13271
3,13272
3,13273
3,13274
3,13275
1,13281
1,13282
1,13283
1,13284
1,13285
0,13291
0,13292
0,13293
0,13294
0,13295
1,13301
1,13302
1,13303
1,13304
1,13305
1,13311
1,13312
1,13313
1,13314
1,13315
1,13321
1,13322
1,13323
1,13324
1,13325
1,13331
1,13332
1,13333
1,13334
1,13335
1,13341
1,13342
1,13343
1,13344
1,13345
5,13351
5,13352
5,13353
5,13354
5,13355
3,13361
3,13362
3,13363
3,13364
3,13365
3,13371
3,13372
3,13373
3,13374
3,13375
1,13381
1,13382
1,13383
1,13384
1,13385
1,13391
1,13392
1,13393
1,13394
1,13395
1,13401
1,13402
1,13403
1,13404
1,13405
1,13411
1,13412
1,13413
1,13414
1,13415
1,13421
1,13422
1,13423
1,13424
1,13425
1,13431
1,13432
1,13433
1,13434
1,13435
1,13441
1,13442
1,13443
1,13444
1,13445
1,13451
1,13452
1,13453
1,13454
1,13455
1,13461
1,13462
1,13463
1,13464
1,13465
1,13471
1,13472
1,13473
1,13474
1,13475
1,13481
1,13482
1,13483
1,13484
1,13485
5,13491
5,13492
5,13493
5,13494
5,13495
0,13501
0,13502
0,13503
0,13504
0,13505
1,13511
1,13512
1,13513
1,13514
1,13515
1,13521
1,13522
1,13523
1,13524
1,13525
1,13531
1,13532
1,13533
1,13534
1,13535
1,13541
1,13542
1,13543
1,13544
1,13545
5,13551
5,13552
5,13553
5,13554
5,13555
3,13561
3,13562
3,13563
3,13564
3,13565
0,13571
0,13572
0,13573
0,13574
0,13575
0,13581
0,13582
0,13583
0,13584
0,13585
0,13591
0,13592
0,13593
0,13594
0,13595
3,13601
3,13602
3,13603
3,13604
3,13605
5,13611
5,13612
5,13613
5,13614
5,13615
1,13621
1,13622
1,13623
1,13624
1,13625
5,13631
5,13632
5,13633
5,13634
5,13635
1,13641
1,13642
1,13643
1,13644
1,13645
0,13651
0,13652
0,13653
0,13654
0,13655
1,13661
1,13662
1,13663
1,13664
1,13665
1,13671
1,13672
1,13673
1,13674
1,13675
0,13681
0,13682
0,13683
0,13684
0,13685
1,13691
1,13692
1,13693
1,13694
1,13695
5,13701
5,13702
5,13703
5,13704
5,13705
1,13711
1,13712
1,13713
1,13714
1,13715
5,13721
5,13722
5,13723
5,13724
5,13725
5,13731
5,13732
5,13733
5,13734
5,13735
1,13741
1,13742
1,13743
1,13744
1,13745
1,13751
1,13752
1,13753
1,13754
1,13755
1,13761
1,13762
1,13763
1,13764
1,13765
5,13771
5,13772
5,13773
5,13774
5,13775
1,13781
1,13782
1,13783
1,13784
1,13785
1,13791
1,13792
1,13793
1,13794
1,13795
5,13801
5,13802
5,13803
5,13804
5,13805
0,13811
0,13812
0,13813
0,13814
0,13815
1,13821
1,13822
1,13823
1,13824
1,13825
5,13831
5,13832
5,13833
5,13834
5,13835
1,13841
1,13842
1,13843
1,13844
1,13845
5,13851
5,13852
5,13853
5,13854
5,13855
1,13861
1,13862
1,13863
1,13864
1,13865
1,13871
1,13872
1,13873
1,13874
1,13875
3,13881
3,13882
3,13883
3,13884
3,13885
0,13891
0,13892
0,13893
0,13894
0,13895
0,13901
0,13902
0,13903
0,13904
0,13905
1,13911
1,13912
1,13913
1,13914
1,13915
0,13921
0,13922
0,13923
0,13924
0,13925
1,13931
1,13932
1,13933
1,13934
1,13935
1,13941
1,13942
1,13943
1,13944
1,13945
3,13951
3,13952
3,13953
3,13954
3,13955
5,13961
5,13962
5,13963
5,13964
5,13965
1,13971
1,13972
1,13973
1,13974
1,13975
1,13981
1,13982
1,13983
1,13984
1,13985
0,13991
0,13992
0,13993
0,13994
0,13995
1,14001
1,14002
1,14003
1,14004
1,14005
0,14011
0,14012
0,14013
0,14014
0,14015
1,14021
1,14022
1,14023
1,14024
1,14025
0,14031
0,14032
0,14033
0,14034
0,14035
1,14041
1,14042
1,14043
1,14044
1,14045
1,14051
1,14052
1,14053
1,14054
1,14055
5,14061
5,14062
5,14063
5,14064
5,14065
0,14071
0,14072
0,14073
0,14074
0,14075
0,14081
0,14082
0,14083
0,14084
0,14085
1,14091
1,14092
1,14093
1,14094
1,14095
1,14101
1,14102
1,14103
1,14104
1,14105
1,14111
1,14112
1,14113
1,14114
1,14115
3,14121
3,14122
3,14123
3,14124
3,14125
1,14131
1,14132
1,14133
1,14134
1,14135
1,14141
1,14142
1,14143
1,14144
1,14145
0,14151
0,14152
0,14153
0,14154
0,14155
1,14161
1,14162
1,14163
1,14164
1,14165
0,14171
0,14172
0,14173
0,14174
0,14175
3,14181
3,14182
3,14183
3,14184
3,14185
5,14191
5,14192
5,14193
5,14194
5,14195
3,14201
3,14202
3,14203
3,14204
3,14205
3,14211
3,14212
3,14213
3,14214
3,14215
0,14221
0,14222
0,14223
0,14224
0,14225
3,14231
3,14232
3,14233
3,14234
3,14235
0,14241
0,14242
0,14243
0,14244
0,14245
5,14251
5,14252
5,14253
5,14254
5,14255
0,14261
0,14262
0,14263
0,14264
0,14265
0,14271
0,14272
0,14273
0,14274
0,14275
1,14281
1,14282
1,14283
1,14284
1,14285
1,14291
1,14292
1,14293
1,14294
1,14295
1,14301
1,14302
1,14303
1,14304
1,14305
3,14311
3,14312
3,14313
3,14314
3,14315
1,14321
1,14322
1,14323
1,14324
1,14325
5,14331
5,14332
5,14333
5,14334
5,14335
1,14341
1,14342
1,14343
1,14344
1,14345
5,14351
5,14352
5,14353
5,14354
5,14355
1,14361
1,14362
1,14363
1,14364
1,14365
5,14371
5,14372
5,14373
5,14374
5,14375
1,14381
1,14382
1,14383
1,14384
1,14385
1,14391
1,14392
1,14393
1,14394
1,14395
3,14401
3,14402
3,14403
3,14404
3,14405
0,14411
0,14412
0,14413
0,14414
0,14415
5,14421
5,14422
5,14423
5,14424
5,14425
0,14431
0,14432
0,14433
0,14434
0,14435
1,14441
1,14442
1,14443
1,14444
1,14445
1,14451
1,14452
1,14453
1,14454
1,14455
0,14461
0,14462
0,14463
0,14464
0,14465
1,14471
1,14472
1,14473
1,14474
1,14475
1,14481
1,14482
1,14483
1,14484
1,14485
3,14491
3,14492
3,14493
3,14494
3,14495
0,14501
0,14502
0,14503
0,14504
0,14505
3,14511
3,14512
3,14513
3,14514
3,14515
1,14521
1,14522
1,14523
1,14524
1,14525
3,14531
3,14532
3,14533
3,14534
3,14535
1,14541
1,14542
1,14543
1,14544
1,14545
0,14551
0,14552
0,14553
0,14554
0,14555
1,14561
1,14562
1,14563
1,14564
1,14565
1,14571
1,14572
1,14573
1,14574
1,14575
0,14581
0,14582
0,14583
0,14584
0,14585
5,14591
5,14592
5,14593
5,14594
5,14595
5,14601
5,14602
5,14603
5,14604
5,14605
1,14611
1,14612
1,14613
1,14614
1,14615
3,14621
3,14622
3,14623
3,14624
3,14625
3,14631
3,14632
3,14633
3,14634
3,14635
1,14641
1,14642
1,14643
1,14644
1,14645
1,14651
1,14652
1,14653
1,14654
1,14655
5,14661
5,14662
5,14663
5,14664
5,14665
1,14671
1,14672
1,14673
1,14674
1,14675
1,14681
1,14682
1,14683
1,14684
1,14685
3,14691
3,14692
3,14693
3,14694
3,14695
1,14701
1,14702
1,14703
1,14704
1,14705
1,14711
1,14712
1,14713
1,14714
1,14715
1,14721
1,14722
1,14723
1,14724
1,14725
5,14731
5,14732
5,14733
5,14734
5,14735
1,14741
1,14742
1,14743
1,14744
1,14745
0,14751
0,14752
0,14753
0,14754
0,14755
3,14761
3,14762
3,14763
3,14764
3,14765
1,14771
1,14772
1,14773
1,14774
1,14775
1,14781
1,14782
1,14783
1,14784
1,14785
1,14791
1,14792
1,14793
1,14794
1,14795
1,14801
1,14802
1,14803
1,14804
1,14805
1,14811
1,14812
1,14813
1,14814
1,14815
1,14821
1,14822
1,14823
1,14824
1,14825
1,14831
1,14832
1,14833
1,14834
1,14835
0,14841
0,14842
0,14843
0,14844
0,14845
0,14851
0,14852
0,14853
0,14854
0,14855
0,14861
0,14862
0,14863
0,14864
0,14865
3,14871
3,14872
3,14873
3,14874
3,14875
1,14881
1,14882
1,14883
1,14884
1,14885
1,14891
1,14892
1,14893
1,14894
1,14895
5,14901
5,14902
5,14903
5,14904
5,14905
1,14911
1,14912
1,14913
1,14914
1,14915
1,14921
1,14922
1,14923
1,14924
1,14925
1,14931
1,14932
1,14933
1,14934
1,14935
1,14941
1,14942
1,14943
1,14944
1,14945
1,14951
1,14952
1,14953
1,14954
1,14955
0,14961
0,14962
0,14963
0,14964
0,14965
1,14971
1,14972
1,14973
1,14974
1,14975
1,14981
1,14982
1,14983
1,14984
1,14985
3,14991
3,14992
3,14993
3,14994
3,14995
1,15001
1,15002
1,15003
1,15004
1,15005
3,15011
3,15012
3,15013
3,15014
3,15015
1,15021
1,15022
1,15023
1,15024
1,15025
1,15031
1,15032
1,15033
1,15034
1,15035
0,15041
0,15042
0,15043
0,15044
0,15045
5,15051
5,15052
5,15053
5,15054
5,15055
1,15061
1,15062
1,15063
1,15064
1,15065
1,15071
1,15072
1,15073
1,15074
1,15075
1,15081
1,15082
1,15083
1,15084
1,15085
1,15091
1,15092
1,15093
1,15094
1,15095
3,15101
3,15102
3,15103
3,15104
3,15105
1,15111
1,15112
1,15113
1,15114
1,15115
5,15121
5,15122
5,15123
5,15124
5,15125
1,15131
1,15132
1,15133
1,15134
1,15135
1,15141
1,15142
1,15143
1,15144
1,15145
1,15151
1,15152
1,15153
1,15154
1,15155
0,15161
0,15162
0,15163
0,15164
0,15165
1,15171
1,15172
1,15173
1,15174
1,15175
1,15181
1,15182
1,15183
1,15184
1,15185
1,15191
1,15192
1,15193
1,15194
1,15195
1,15201
1,15202
1,15203
1,15204
1,15205
1,15211
1,15212
1,15213
1,15214
1,15215
5,15221
5,15222
5,15223
5,15224
5,15225
3,15231
3,15232
3,15233
3,15234
3,15235
0,15241
0,15242
0,15243
0,15244
0,15245
3,15251
3,15252
3,15253
3,15254
3,15255
1,15261
1,15262
1,15263
1,15264
1,15265
1,15271
1,15272
1,15273
1,15274
1,15275
1,15281
1,15282
1,15283
1,15284
1,15285
1,15291
1,15292
1,15293
1,15294
1,15295
1,15301
1,15302
1,15303
1,15304
1,15305
0,15311
0,15312
0,15313
0,15314
0,15315
3,15321
3,15322
3,15323
3,15324
3,15325
1,15331
1,15332
1,15333
1,15334
1,15335
0,15341
0,15342
0,15343
0,15344
0,15345
1,15351
1,15352
1,15353
1,15354
1,15355
0,15361
0,15362
0,15363
0,15364
0,15365
5,15371
5,15372
5,15373
5,15374
5,15375
1,15381
1,15382
1,15383
1,15384
1,15385
5,15391
5,15392
5,15393
5,15394
5,15395
3,15401
3,15402
3,15403
3,15404
3,15405
0,15411
0,15412
0,15413
0,15414
0,15415
5,15421
5,15422
5,15423
5,15424
5,15425
1,15431
1,15432
1,15433
1,15434
1,15435
0,15441
0,15442
0,15443
0,15444
0,15445
1,15451
1,15452
1,15453
1,15454
1,15455
1,15461
1,15462
1,15463
1,15464
1,15465
5,15471
5,15472
5,15473
5,15474
5,15475
1,15481
1,15482
1,15483
1,15484
1,15485
1,15491
1,15492
1,15493
1,15494
1,15495
1,15501
1,15502
1,15503
1,15504
1,15505
1,15511
1,15512
1,15513
1,15514
1,15515
0,15521
0,15522
0,15523
0,15524
0,15525
0,15531
0,15532
0,15533
0,15534
0,15535
3,15541
3,15542
3,15543
3,15544
3,15545
1,15551
1,15552
1,15553
1,15554
1,15555
1,15561
1,15562
1,15563
1,15564
1,15565
1,15571
1,15572
1,15573
1,15574
1,15575
1,15581
1,15582
1,15583
1,15584
1,15585
5,15591
5,15592
5,15593
5,15594
5,15595
5,15601
5,15602
5,15603
5,15604
5,15605
5,15611
5,15612
5,15613
5,15614
5,15615
1,15621
1,15622
1,15623
1,15624
1,15625
3,15631
3,15632
3,15633
3,15634
3,15635
0,15641
0,15642
0,15643
0,15644
0,15645
1,15651
1,15652
1,15653
1,15654
1,15655
1,15661
1,15662
1,15663
1,15664
1,15665
1,15671
1,15672
1,15673
1,15674
1,15675
1,15681
1,15682
1,15683
1,15684
1,15685
3,15691
3,15692
3,15693
3,15694
3,15695
1,15701
1,15702
1,15703
1,15704
1,15705
0,15711
0,15712
0,15713
0,15714
0,15715
0,15721
0,15722
0,15723
0,15724
0,15725
0,15731
0,15732
0,15733
0,15734
0,15735
3,15741
3,15742
3,15743
3,15744
3,15745
1,15751
1,15752
1,15753
1,15754
1,15755
1,15761
1,15762
1,15763
1,15764
1,15765
5,15771
5,15772
5,15773
5,15774
5,15775
1,15781
1,15782
1,15783
1,15784
1,15785
1,15791
1,15792
1,15793
1,15794
1,15795
3,15801
3,15802
3,15803
3,15804
3,15805
1,15811
1,15812
1,15813
1,15814
1,15815
0,15821
0,15822
0,15823
0,15824
0,15825
1,15831
1,15832
1,15833
1,15834
1,15835
3,15851
3,15852
3,15853
3,15854
3,15855
3,15861
3,15862
3,15863
3,15864
3,15865
5,15871
5,15872
5,15873
5,15874
5,15875
3,15881
3,15882
3,15883
3,15884
3,15885
5,15891
5,15892
5,15893
5,15894
5,15895
3,15901
3,15902
3,15903
3,15904
3,15905
0,15911
0,15912
0,15913
0,15914
0,15915
0,15921
0,15922
0,15923
0,15924
0,15925
5,15931
5,15932
5,15933
5,15934
5,15935
0,15941
0,15942
0,15943
0,15944
0,15945
3,15951
3,15952
3,15953
3,15954
3,15955
1,15961
1,15962
1,15963
1,15964
1,15965
1,15971
1,15972
1,15973
1,15974
1,15975
1,15981
1,15982
1,15983
1,15984
1,15985
1,15991
1,15992
1,15993
1,15994
1,15995
0,16001
0,16002
0,16003
0,16004
0,16005
0,16011
0,16012
0,16013
0,16014
0,16015
1,16021
1,16022
1,16023
1,16024
1,16025
5,16031
5,16032
5,16033
5,16034
5,16035
1,16041
1,16042
1,16043
1,16044
1,16045
1,16051
1,16052
1,16053
1,16054
1,16055
5,16061
5,16062
5,16063
5,16064
5,16065
0,16071
0,16072
0,16073
0,16074
0,16075
3,16081
3,16082
3,16083
3,16084
3,16085
1,16091
1,16092
1,16093
1,16094
1,16095
1,16101
1,16102
1,16103
1,16104
1,16105
5,16111
5,16112
5,16113
5,16114
5,16115
1,16121
1,16122
1,16123
1,16124
1,16125
5,16131
5,16132
5,16133
5,16134
5,16135
5,16141
5,16142
5,16143
5,16144
5,16145
1,16151
1,16152
1,16153
1,16154
1,16155
1,16161
1,16162
1,16163
1,16164
1,16165
1,16171
1,16172
1,16173
1,16174
1,16175
1,16181
1,16182
1,16183
1,16184
1,16185
1,16191
1,16192
1,16193
1,16194
1,16195
0,16201
0,16202
0,16203
0,16204
0,16205
3,16211
3,16212
3,16213
3,16214
3,16215
5,16221
5,16222
5,16223
5,16224
5,16225
1,16231
1,16232
1,16233
1,16234
1,16235
1,16241
1,16242
1,16243
1,16244
1,16245
1,16251
1,16252
1,16253
1,16254
1,16255
1,16261
1,16262
1,16263
1,16264
1,16265
0,16271
0,16272
0,16273
0,16274
0,16275
1,16281
1,16282
1,16283
1,16284
1,16285
3,16291
3,16292
3,16293
3,16294
3,16295
1,16301
1,16302
1,16303
1,16304
1,16305
0,16311
0,16312
0,16313
0,16314
0,16315
5,16321
5,16322
5,16323
5,16324
5,16325
5,16331
5,16332
5,16333
5,16334
5,16335
1,16341
1,16342
1,16343
1,16344
1,16345
1,16351
1,16352
1,16353
1,16354
1,16355
1,16361
1,16362
1,16363
1,16364
1,16365
5,16371
5,16372
5,16373
5,16374
5,16375
1,16381
1,16382
1,16383
1,16384
1,16385
3,16391
3,16392
3,16393
3,16394
3,16395
3,16401
3,16402
3,16403
3,16404
3,16405
1,16411
1,16412
1,16413
1,16414
1,16415
3,16421
3,16422
3,16423
3,16424
3,16425
5,16431
5,16432
5,16433
5,16434
5,16435
1,16441
1,16442
1,16443
1,16444
1,16445
1,16451
1,16452
1,16453
1,16454
1,16455
1,16461
1,16462
1,16463
1,16464
1,16465
1,16471
1,16472
1,16473
1,16474
1,16475
1,16481
1,16482
1,16483
1,16484
1,16485
1,16491
1,16492
1,16493
1,16494
1,16495
1,16501
1,16502
1,16503
1,16504
1,16505
1,16511
1,16512
1,16513
1,16514
1,16515
1,16521
1,16522
1,16523
1,16524
1,16525
1,16531
1,16532
1,16533
1,16534
1,16535
0,16541
0,16542
0,16543
0,16544
0,16545
1,16551
1,16552
1,16553
1,16554
1,16555
0,16561
0,16562
0,16563
0,16564
0,16565
3,16571
3,16572
3,16573
3,16574
3,16575
1,16581
1,16582
1,16583
1,16584
1,16585
3,16591
3,16592
3,16593
3,16594
3,16595
1,16601
1,16602
1,16603
1,16604
1,16605
3,16611
3,16612
3,16613
3,16614
3,16615
1,16621
1,16622
1,16623
1,16624
1,16625
0,16631
0,16632
0,16633
0,16634
0,16635
1,16641
1,16642
1,16643
1,16644
1,16645
1,16651
1,16652
1,16653
1,16654
1,16655
1,16661
1,16662
1,16663
1,16664
1,16665
1,16671
1,16672
1,16673
1,16674
1,16675
1,16681
1,16682
1,16683
1,16684
1,16685
5,16691
5,16692
5,16693
5,16694
5,16695
0,16701
0,16702
0,16703
0,16704
0,16705
1,16711
1,16712
1,16713
1,16714
1,16715
3,16721
3,16722
3,16723
3,16724
3,16725
1,16731
1,16732
1,16733
1,16734
1,16735
1,16741
1,16742
1,16743
1,16744
1,16745
5,16751
5,16752
5,16753
5,16754
5,16755
5,16761
5,16762
5,16763
5,16764
5,16765
1,16771
1,16772
1,16773
1,16774
1,16775
1,16781
1,16782
1,16783
1,16784
1,16785
0,16791
0,16792
0,16793
0,16794
0,16795
0,16801
0,16802
0,16803
0,16804
0,16805
1,16811
1,16812
1,16813
1,16814
1,16815
3,16821
3,16822
3,16823
3,16824
3,16825
3,16831
3,16832
3,16833
3,16834
3,16835
1,16841
1,16842
1,16843
1,16844
1,16845
5,16851
5,16852
5,16853
5,16854
5,16855
1,16861
1,16862
1,16863
1,16864
1,16865
3,16871
3,16872
3,16873
3,16874
3,16875
1,16881
1,16882
1,16883
1,16884
1,16885
1,16891
1,16892
1,16893
1,16894
1,16895
5,16901
5,16902
5,16903
5,16904
5,16905
0,16911
0,16912
0,16913
0,16914
0,16915
0,16921
0,16922
0,16923
0,16924
0,16925
0,16931
0,16932
0,16933
0,16934
0,16935
1,16941
1,16942
1,16943
1,16944
1,16945
1,16951
1,16952
1,16953
1,16954
1,16955
5,16961
5,16962
5,16963
5,16964
5,16965
5,16971
5,16972
5,16973
5,16974
5,16975
0,16981
0,16982
0,16983
0,16984
0,16985
1,16991
1,16992
1,16993
1,16994
1,16995
0,17001
0,17002
0,17003
0,17004
0,17005
1,17011
1,17012
1,17013
1,17014
1,17015
5,17021
5,17022
5,17023
5,17024
5,17025
1,17031
1,17032
